[2, ['horse']] hawrse.dat
[2, ['harsh']] hawrse.dat
[2, ['horse']] hawrse.dat
[3, ['abuse']] hawrse.dat
[3, ['abuse']] hawrse.dat
[3, ['agree']] hawrse.dat
[3, ['arise']] hawrse.dat
[3, ['awake']] hawrse.dat
[3, ['aware']] hawrse.dat
[3, ['bare']] hawrse.dat
